Laptop_ID,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price (LKR),Region
LNK-4301,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i5-13420H,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" WQXGA 165Hz",No,168500,Negombo
LNK-4302,ASUS ROG Zephyrus G14,Refurbished,ASUS,ROG Zephyrus G14,AMD Ryzen 9 7945HX,8GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4080,"13.3"" FHD",No,468000,Negombo
LNK-4303,HP Victus 16,Refurbished,HP,Victus 16,Intel Core i5-13420H,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"14.0"" FHD",No,186500,Kurunegala
LNK-4304,HP Pavilion 15,Used,HP,Pavilion 15,Intel Core i7-13700H,64GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,166500,Negombo
LNK-4305,Samsung Galaxy Book4 Ultra,Used,Samsung,Galaxy Book4 Ultra,Intel Core i5-13420H,64GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,136500,Negombo
LNK-4306,MSI Katana 17,Refurbished,MSI,Katana 17,Intel Core Ultra 7 155H,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4050,"14.0"" FHD",No,277000,Negombo
LNK-4307,Apple MacBook Air M3,New,Apple,MacBook Air M3,Apple M3 Pro (11-core),16GB,512GB,SSD NVMe,Apple M3 Pro Integrated,"16.0"" WQXGA 165Hz",No,393000,Colombo
LNK-4308,Gigabyte Aero 14 OLED,New,Gigabyte,Aero 14 OLED,AMD Ryzen 3 7320U,8GB,256GB,SSD SATA,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,97500,Galle
LNK-4309,Acer TravelMate P2,Used,Acer,TravelMate P2,Intel Core i5-13420H,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" WQXGA 165Hz",No,97000,Galle
LNK-4310,MSI Cyborg 15,Refurbished,MSI,Cyborg 15,Intel Core i7-13700H,16GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4050,"16.0"" UHD+ OLED",No,270500,Kandy
LNK-4311,Dell Vostro 3520,New,Dell,Vostro 3520,Intel Core i5-13420H,64GB,1TB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,280000,Colombo
LNK-4312,Microsoft Surface Pro 9,New,Microsoft,Surface Pro 9,AMD Ryzen 5 5500U,16GB,512GB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,213500,Colombo
LNK-4313,HP EliteBook 840,Refurbished,HP,EliteBook 840,AMD Ryzen 3 7320U,64GB,1TB,SSD SATA,Intel Graphics,"15.6"" FHD 60Hz",No,173000,Anuradhapura
LNK-4314,Acer Swift Go 14,Refurbished,Acer,Swift Go 14,Intel Core i3-1215U,64GB,256GB,SSD SATA,AMD Radeon Graphics,"14.0"" FHD",Yes,160500,Jaffna
LNK-4315,HP Envy x360,Used,HP,Envy x360,AMD Ryzen 3 7320U,64GB,512GB,eMMC,Intel Iris Xe Graphics,"13.3"" FHD",No,113500,Jaffna
LNK-4316,ASUS ExpertBook B1,Refurbished,ASUS,ExpertBook B1,AMD Ryzen 7 7730U,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",Yes,262500,Anuradhapura
LNK-4317,Acer Aspire 3,Used,Acer,Aspire 3,AMD Ryzen 5 5500U,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 2050,"15.6"" FHD 144Hz",No,114000,Kandy
LNK-4318,Acer TravelMate P2,New,Acer,TravelMate P2,AMD Ryzen 5 7520U,64GB,512GB,SSD NVMe,NVIDIA GeForce RTX 2050,"17.3"" QHD 240Hz",No,250000,Kurunegala
LNK-4319,Apple MacBook Air M2,Refurbished,Apple,MacBook Air M2,Apple M2 (8-core),8GB,512GB,SSD NVMe,Apple M2 Integrated,"14.0"" QHD 120Hz",No,201500,Negombo
LNK-4320,ASUS ROG Zephyrus G14,New,ASUS,ROG Zephyrus G14,AMD Ryzen 9 7945HX,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4090,"14.0"" FHD",No,790000,Colombo
LNK-4321,Samsung Galaxy Book4 Ultra,Used,Samsung,Galaxy Book4 Ultra,AMD Ryzen 7 7840HS,32GB,256GB,SSD NVMe,AMD Radeon Graphics,"16.0"" WQXGA 165Hz",No,116500,Colombo
LNK-4322,Apple MacBook Air M1,Used,Apple,MacBook Air M1,Apple M3 (8-core),16GB,256GB,SSD NVMe,Apple M3 Integrated,"16.0"" WQXGA 165Hz",No,181500,Negombo
LNK-4323,Acer Predator Helios 16,Used,Acer,Predator Helios 16,Intel Core i7-13700H,64GB,2TB,SSD NVMe,AMD Radeon Graphics,"13.3"" FHD",No,183000,Kandy
LNK-4324,Microsoft Surface Laptop Studio 2,Used,Microsoft,Surface Laptop Studio 2,Intel Core i7-14700HX,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" FHD",Yes,321000,Negombo
LNK-4325,Acer Aspire 3,Used,Acer,Aspire 3,AMD Ryzen 5 7640HS,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",No,127000,Galle
LNK-4326,ASUS Vivobook 15,Used,ASUS,Vivobook 15,Intel Core i9-14900HX,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" FHD",No,253500,Kandy
LNK-4327,Microsoft Surface Laptop 5,Used,Microsoft,Surface Laptop 5,Intel Core i7-13700H,16GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4060,"14.0"" FHD",Yes,189500,Colombo
LNK-4328,Gigabyte Aorus 15,New,Gigabyte,Aorus 15,AMD Ryzen 5 7520U,8GB,512GB,SSD NVMe,NVIDIA GeForce RTX 3050,"16.0"" WQXGA 165Hz",No,164500,Jaffna
LNK-4329,HP Victus 16,New,HP,Victus 16,AMD Ryzen 7 7840HS,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4050,"15.6"" FHD 60Hz",No,276500,Colombo
LNK-4330,Gigabyte G5 KF,New,Gigabyte,G5 KF,Intel Core i9-14900HX,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"17.3"" QHD 240Hz",No,540500,Colombo
LNK-4331,HP ProBook 450,Refurbished,HP,ProBook 450,Intel Core i7-13700H,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4060,"13.3"" FHD",No,234500,Jaffna
LNK-4332,Gigabyte Aorus 15,New,Gigabyte,Aorus 15,AMD Ryzen 5 7520U,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 144Hz",Yes,279500,Kurunegala
LNK-4333,Apple MacBook Pro M3 Max,New,Apple,MacBook Pro M3 Max,Apple M3 (8-core),8GB,256GB,SSD NVMe,Apple M3 Integrated,"16.0"" WQXGA 165Hz",No,327500,Colombo
LNK-4334,Samsung Galaxy Book4 Pro,Refurbished,Samsung,Galaxy Book4 Pro,Intel Core Ultra 5 125H,64GB,1TB,SSD NVMe,Intel Graphics,"17.3"" QHD 240Hz",No,237000,Negombo
LNK-4335,Gigabyte G5 KF,New,Gigabyte,G5 KF,Intel Core i7-13620H,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4060,"14.0"" QHD 120Hz",No,365000,Colombo
LNK-4336,HP Envy x360,Used,HP,Envy x360,Intel Core i9-14900HX,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"17.3"" QHD 240Hz",No,237500,Galle
LNK-4337,ASUS ROG Strix G16,Refurbished,ASUS,ROG Strix G16,AMD Ryzen 5 7640HS,32GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,171000,Jaffna
LNK-4338,Dell XPS 13,New,Dell,XPS 13,Intel Core i7-14700HX,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" WQXGA 165Hz",No,460000,Colombo
LNK-4339,Gigabyte G5 KF,Used,Gigabyte,G5 KF,AMD Ryzen 3 7320U,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,68000,Kurunegala
LNK-4340,Samsung Galaxy Book4 Pro,Used,Samsung,Galaxy Book4 Pro,Intel Core i9-14900HX,64GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 60Hz",No,291000,Colombo
LNK-4341,Samsung Galaxy Book3,New,Samsung,Galaxy Book3,AMD Ryzen 5 7640HS,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 60Hz",No,137000,Colombo
LNK-4342,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,AMD Ryzen 7 7840HS,32GB,1TB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",Yes,273000,Colombo
LNK-4343,Acer TravelMate P2,Refurbished,Acer,TravelMate P2,Intel Core Ultra 5 125H,8GB,256GB,SSD NVMe,Intel Graphics,"15.6"" FHD 60Hz",No,142500,Jaffna
LNK-4344,Microsoft Surface Pro 9,Refurbished,Microsoft,Surface Pro 9,Intel Core i7-14700HX,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4080,"15.6"" FHD 144Hz",Yes,450500,Colombo
LNK-4345,Gigabyte G5 KF,New,Gigabyte,G5 KF,AMD Ryzen 5 5500U,16GB,1TB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,204500,Kurunegala
LNK-4346,Samsung Galaxy Book4 Ultra,New,Samsung,Galaxy Book4 Ultra,Intel Core i7-13620H,8GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,194000,Negombo
LNK-4347,Dell Vostro 3520,Used,Dell,Vostro 3520,Intel Core Ultra 7 155H,64GB,2TB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,242500,Colombo
LNK-4348,Apple MacBook Air M2,Refurbished,Apple,MacBook Air M2,Apple M1 (8-core),16GB,512GB,SSD NVMe,Apple M1 Integrated,"14.0"" QHD 120Hz",No,175500,Kandy
LNK-4349,Lenovo ThinkPad E14,Used,Lenovo,ThinkPad E14,Intel Core i5-1235U,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" UHD+ OLED",No,163500,Colombo
LNK-4350,ASUS ExpertBook B1,Used,ASUS,ExpertBook B1,AMD Ryzen 5 7640HS,16GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",No,103500,Galle
LNK-4351,MSI Raider GE78,New,MSI,Raider GE78,Intel Core i7-13620H,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4060,"13.3"" FHD",No,371000,Colombo
LNK-4352,HP EliteBook 840,New,HP,EliteBook 840,Intel Core Ultra 7 155H,8GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"17.3"" QHD 240Hz",No,311500,Negombo
LNK-4353,ASUS ROG Strix G16,Refurbished,ASUS,ROG Strix G16,Intel Core i9-14900HX,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" QHD 120Hz",No,418500,Kandy
LNK-4354,Acer Nitro V 15,Used,Acer,Nitro V 15,Intel Core i7-13700H,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4060,"14.0"" FHD",No,211000,Kurunegala
LNK-4355,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i7-13700H,32GB,2TB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,215500,Anuradhapura
LNK-4356,Apple MacBook Air M3,New,Apple,MacBook Air M3,Apple M3 Pro (11-core),16GB,1TB,SSD NVMe,Apple M3 Pro Integrated,"13.3"" FHD",No,391500,Colombo
LNK-4357,Microsoft Surface Laptop 5,Refurbished,Microsoft,Surface Laptop 5,Intel Core Ultra 5 125H,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"14.0"" FHD",Yes,259500,Colombo
LNK-4358,Gigabyte G5 KF,Used,Gigabyte,G5 KF,Intel Core i5-1235U,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",No,136000,Negombo
LNK-4359,Apple MacBook Air M1,Used,Apple,MacBook Air M1,Apple M1 (8-core),16GB,512GB,SSD NVMe,Apple M1 Integrated,"14.0"" QHD 120Hz",No,133500,Colombo
LNK-4360,Apple MacBook Pro M3,Refurbished,Apple,MacBook Pro M3,Apple M3 Max (14-core),32GB,2TB,SSD NVMe,Apple M3 Max Integrated,"14.0"" QHD 120Hz",No,326000,Negombo
LNK-4361,Dell Inspiron 15,Refurbished,Dell,Inspiron 15,Intel Core Ultra 7 155H,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4050,"16.0"" WQXGA 165Hz",No,294000,Kurunegala
LNK-4362,MSI Prestige 14,Refurbished,MSI,Prestige 14,Intel Core i3-1215U,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"17.3"" QHD 240Hz",No,87500,Colombo
LNK-4363,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,Intel Core i5-1235U,8GB,256GB,SSD NVMe,Intel Graphics,"15.6"" FHD 144Hz",Yes,159500,Colombo
LNK-4364,ASUS TUF Gaming A15,Used,ASUS,TUF Gaming A15,Intel Core i5-1235U,64GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",No,175000,Negombo
LNK-4365,Acer Predator Helios 16,Refurbished,Acer,Predator Helios 16,AMD Ryzen 3 7320U,32GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"13.3"" FHD",No,97000,Kandy
LNK-4366,Acer TravelMate P2,Refurbished,Acer,TravelMate P2,Intel Core Ultra 7 155H,32GB,1TB,SSD NVMe,AMD Radeon Graphics,"17.3"" QHD 240Hz",No,276000,Anuradhapura
LNK-4367,Acer TravelMate P2,Used,Acer,TravelMate P2,AMD Ryzen 7 7840HS,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" UHD+ OLED",Yes,287500,Kandy
LNK-4368,MSI Prestige 14,New,MSI,Prestige 14,AMD Ryzen 5 5500U,64GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",No,306000,Colombo
LNK-4369,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i5-13420H,8GB,256GB,SSD NVMe,Intel Graphics,"14.0"" FHD",No,103000,Colombo
LNK-4370,Dell Vostro 3520,Used,Dell,Vostro 3520,AMD Ryzen 5 7520U,8GB,256GB,SSD NVMe,AMD Radeon Graphics,"16.0"" WQXGA 165Hz",No,74500,Kandy
LNK-4371,HP Spectre x360,New,HP,Spectre x360,AMD Ryzen 7 7840HS,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" FHD",No,447500,Colombo
LNK-4372,Gigabyte Aorus 15,Used,Gigabyte,Aorus 15,AMD Ryzen 5 7640HS,16GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,83000,Kandy
LNK-4373,Lenovo IdeaPad Slim 3,Used,Lenovo,IdeaPad Slim 3,AMD Ryzen 7 7840HS,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4050,"14.0"" QHD 120Hz",No,251000,Colombo
LNK-4374,HP Victus 16,Used,HP,Victus 16,Intel Core Ultra 7 155H,32GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" UHD+ OLED",No,227000,Kandy
LNK-4375,Samsung Galaxy Book4 Ultra,New,Samsung,Galaxy Book4 Ultra,Intel Core Ultra 7 155H,32GB,256GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,340000,Kandy
LNK-4376,HP EliteBook 840,New,HP,EliteBook 840,Intel Core Ultra 5 125H,64GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,315000,Colombo
LNK-4377,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,AMD Ryzen 7 7840HS,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 144Hz",No,378500,Colombo
LNK-4378,ASUS ROG Zephyrus G14,Used,ASUS,ROG Zephyrus G14,AMD Ryzen 3 7320U,64GB,1TB,eMMC,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,157500,Kurunegala
LNK-4379,Microsoft Surface Laptop 5,Used,Microsoft,Surface Laptop 5,AMD Ryzen 3 7320U,64GB,256GB,eMMC,NVIDIA GeForce RTX 2050,"15.6"" FHD 60Hz",No,102500,Colombo
LNK-4380,Gigabyte Aorus 15,Refurbished,Gigabyte,Aorus 15,AMD Ryzen 9 7945HX,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4090,"13.3"" FHD",No,625000,Colombo
LNK-4381,Dell XPS 15,New,Dell,XPS 15,Intel Core i7-13620H,64GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,283000,Kandy
LNK-4382,Acer Predator Helios 16,Refurbished,Acer,Predator Helios 16,AMD Ryzen 7 7840HS,64GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"13.3"" FHD",No,244500,Kandy
LNK-4383,HP OMEN 16,New,HP,OMEN 16,AMD Ryzen 5 7520U,16GB,2TB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,235500,Jaffna
LNK-4384,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,AMD Ryzen 7 7840HS,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4050,"16.0"" WQXGA 165Hz",No,442000,Colombo
LNK-4385,Gigabyte Aorus 15,Used,Gigabyte,Aorus 15,Intel Core i7-13620H,8GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,123500,Colombo
LNK-4386,MSI Prestige 14,New,MSI,Prestige 14,AMD Ryzen 3 7320U,32GB,2TB,SSD SATA,NVIDIA GeForce RTX 2050,"14.0"" FHD",No,205000,Negombo
LNK-4387,Gigabyte Aorus 15,New,Gigabyte,Aorus 15,Intel Core i7-13700H,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4050,"16.0"" WQXGA 165Hz",No,294000,Colombo
LNK-4388,Microsoft Surface Pro 9,New,Microsoft,Surface Pro 9,AMD Ryzen 5 5500U,64GB,1TB,SSD NVMe,Intel Graphics,"16.0"" WQXGA 165Hz",No,288000,Colombo
LNK-4389,Lenovo Legion 5 Pro,Refurbished,Lenovo,Legion 5 Pro,Intel Core Ultra 7 155H,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" WQXGA 165Hz",No,408500,Negombo
LNK-4390,MSI Raider GE78,Refurbished,MSI,Raider GE78,Intel Core i9-14900HX,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4090,"15.6"" FHD 144Hz",No,570500,Negombo
LNK-4391,Apple MacBook Air M1,Used,Apple,MacBook Air M1,Apple M3 (8-core),8GB,256GB,SSD NVMe,Apple M3 Integrated,"16.0"" WQXGA 165Hz",No,182500,Kandy
LNK-4392,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i7-13700H,16GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" WQXGA 165Hz",No,218500,Kandy
LNK-4393,Gigabyte G5 KF,Used,Gigabyte,G5 KF,Intel Core Ultra 7 155H,16GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"13.3"" FHD",No,214000,Colombo
LNK-4394,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,Intel Core i7-14700HX,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4090,"15.6"" FHD 144Hz",No,855500,Negombo
LNK-4395,Microsoft Surface Pro 9,New,Microsoft,Surface Pro 9,AMD Ryzen 5 7520U,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" UHD+ OLED",Yes,207500,Kandy
LNK-4396,Lenovo Legion 5 Pro,Refurbished,Lenovo,Legion 5 Pro,AMD Ryzen 7 7840HS,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"17.3"" QHD 240Hz",No,322000,Colombo
LNK-4397,HP OMEN 16,New,HP,OMEN 16,AMD Ryzen 5 7640HS,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"16.0"" WQXGA 165Hz",No,241000,Kandy
LNK-4398,Apple MacBook Pro M3 Max,New,Apple,MacBook Pro M3 Max,Apple M3 (8-core),8GB,256GB,SSD NVMe,Apple M3 Integrated,"14.0"" QHD 120Hz",No,340500,Kandy
LNK-4399,Apple MacBook Pro M2 Pro,Used,Apple,MacBook Pro M2 Pro,Apple M3 Pro (11-core),16GB,512GB,SSD NVMe,Apple M3 Pro Integrated,"14.0"" QHD 120Hz",No,207500,Negombo
LNK-4400,Dell XPS 13,New,Dell,XPS 13,AMD Ryzen 9 7945HX,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4090,"14.0"" FHD",No,806500,Negombo
LNK-4401,Acer TravelMate P2,Used,Acer,TravelMate P2,Intel Core i3-1215U,16GB,512GB,SSD SATA,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,77000,Negombo
LNK-4402,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,Intel Core Ultra 7 155H,32GB,256GB,SSD NVMe,AMD Radeon Graphics,"13.3"" FHD",Yes,355500,Colombo
LNK-4403,Microsoft Surface Laptop Studio 2,Refurbished,Microsoft,Surface Laptop Studio 2,Intel Core i7-13620H,8GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,159500,Negombo
LNK-4404,ASUS ROG Strix G16,New,ASUS,ROG Strix G16,Intel Core i7-13620H,16GB,2TB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,293000,Colombo
LNK-4405,Microsoft Surface Pro 9,New,Microsoft,Surface Pro 9,Intel Core i5-13420H,16GB,256GB,SSD NVMe,Intel Graphics,"15.6"" FHD 60Hz",Yes,199500,Colombo
LNK-4406,Microsoft Surface Pro 9,Refurbished,Microsoft,Surface Pro 9,AMD Ryzen 7 7730U,32GB,512GB,SSD NVMe,Intel Graphics,"15.6"" FHD 144Hz",Yes,204000,Colombo
LNK-4407,Lenovo Yoga 7i,Refurbished,Lenovo,Yoga 7i,AMD Ryzen 5 7520U,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 144Hz",No,143500,Galle
LNK-4408,Gigabyte G5 KF,Refurbished,Gigabyte,G5 KF,AMD Ryzen 5 5500U,8GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,115500,Jaffna
LNK-4409,Dell Vostro 3520,New,Dell,Vostro 3520,AMD Ryzen 7 7840HS,16GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,219500,Galle
LNK-4410,Apple MacBook Air M3,New,Apple,MacBook Air M3,Apple M2 (8-core),16GB,512GB,SSD NVMe,Apple M2 Integrated,"16.0"" WQXGA 165Hz",No,315000,Kandy
LNK-4411,Acer TravelMate P2,Used,Acer,TravelMate P2,AMD Ryzen 3 7320U,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"17.3"" QHD 240Hz",No,101500,Kurunegala
LNK-4412,Lenovo Yoga 7i,Used,Lenovo,Yoga 7i,Intel Core Ultra 7 155H,8GB,512GB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,174000,Negombo
LNK-4413,Gigabyte Aorus 15,Refurbished,Gigabyte,Aorus 15,AMD Ryzen 9 7945HX,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 144Hz",No,426000,Kandy
LNK-4414,Dell Latitude 3540,Refurbished,Dell,Latitude 3540,AMD Ryzen 5 7640HS,32GB,512GB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,149500,Kurunegala
LNK-4415,HP ProBook 450,Used,HP,ProBook 450,Intel Core i5-1235U,16GB,256GB,SSD NVMe,AMD Radeon Graphics,"13.3"" FHD",No,90500,Galle
LNK-4416,ASUS Vivobook 15,New,ASUS,Vivobook 15,Intel Core i5-13420H,16GB,1TB,SSD NVMe,Intel Graphics,"15.6"" FHD 60Hz",No,207000,Kurunegala
LNK-4417,Dell G15 Gaming,Refurbished,Dell,G15 Gaming,AMD Ryzen 7 7840HS,8GB,1TB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,192000,Anuradhapura
LNK-4418,ASUS ZenBook 14,Used,ASUS,ZenBook 14,Intel Core i9-14900HX,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" FHD",Yes,307000,Negombo
LNK-4419,Samsung Galaxy Book4 Pro,Refurbished,Samsung,Galaxy Book4 Pro,AMD Ryzen 5 7640HS,64GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,193000,Kandy
LNK-4420,HP ProBook 450,Used,HP,ProBook 450,AMD Ryzen 7 7840HS,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4050,"17.3"" QHD 240Hz",No,188500,Colombo
LNK-4421,Gigabyte G5 KF,New,Gigabyte,G5 KF,Intel Core i7-14700HX,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"17.3"" QHD 240Hz",No,458000,Colombo
LNK-4422,Gigabyte Aero 14 OLED,Used,Gigabyte,Aero 14 OLED,Intel Core i5-1235U,8GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 144Hz",No,75500,Kurunegala
LNK-4423,HP EliteBook 840,Used,HP,EliteBook 840,Intel Core i7-14700HX,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",No,218500,Colombo
LNK-4424,MSI Katana 17,Refurbished,MSI,Katana 17,AMD Ryzen 7 7730U,64GB,256GB,SSD NVMe,Intel Graphics,"16.0"" WQXGA 165Hz",No,225500,Negombo
LNK-4425,Acer Aspire 5,Refurbished,Acer,Aspire 5,Intel Core i5-1235U,32GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",No,197500,Jaffna
LNK-4426,ASUS ZenBook 14,Refurbished,ASUS,ZenBook 14,AMD Ryzen 5 5500U,8GB,256GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,108000,Galle
LNK-4427,Microsoft Surface Pro 9,Used,Microsoft,Surface Pro 9,AMD Ryzen 7 7730U,8GB,512GB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" UHD+ OLED",Yes,155500,Colombo
LNK-4428,Acer Predator Helios 16,Refurbished,Acer,Predator Helios 16,AMD Ryzen 7 7730U,64GB,256GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,221500,Kandy
LNK-4429,Apple MacBook Pro M2 Pro,New,Apple,MacBook Pro M2 Pro,Apple M3 (8-core),16GB,512GB,SSD NVMe,Apple M3 Integrated,"13.3"" FHD",No,389500,Colombo
LNK-4430,Dell XPS 13,Refurbished,Dell,XPS 13,AMD Ryzen 5 7640HS,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"15.6"" FHD 144Hz",No,143000,Jaffna
LNK-4431,MSI Thin 15,Used,MSI,Thin 15,AMD Ryzen 9 7945HX,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" QHD 120Hz",No,292500,Colombo
LNK-4432,HP Spectre x360,Used,HP,Spectre x360,Intel Core i7-13620H,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",Yes,269500,Galle
